,filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
982,p93.JPG,168186,{},12,2,"{""name"":""rect"",""x"":353,""y"":49,""width"":108,""height"":111}","{""type"":""damaged""}"
983,p93.JPG,168186,{},12,3,"{""name"":""rect"",""x"":465,""y"":59,""width"":123,""height"":128}","{""type"":""damaged""}"
984,p93.JPG,168186,{},12,4,"{""name"":""rect"",""x"":29,""y"":170,""width"":121,""height"":124}","{""type"":""intact""}"
985,p93.JPG,168186,{},12,5,"{""name"":""rect"",""x"":191,""y"":184,""width"":108,""height"":109}","{""type"":""intact""}"
986,p93.JPG,168186,{},12,6,"{""name"":""rect"",""x"":332,""y"":185,""width"":109,""height"":107}","{""type"":""damaged""}"
987,p93.JPG,168186,{},12,7,"{""name"":""rect"",""x"":456,""y"":200,""width"":107,""height"":108}","{""type"":""damaged""}"
988,p93.JPG,168186,{},12,8,"{""name"":""rect"",""x"":51,""y"":332,""width"":102,""height"":108}","{""type"":""damaged""}"
989,p93.JPG,168186,{},12,9,"{""name"":""rect"",""x"":182,""y"":312,""width"":125,""height"":121}","{""type"":""damaged""}"
990,p93.JPG,168186,{},12,10,"{""name"":""rect"",""x"":328,""y"":306,""width"":103,""height"":104}","{""type"":""intact""}"
991,p93.JPG,168186,{},12,11,"{""name"":""rect"",""x"":447,""y"":318,""width"":100,""height"":94}","{""type"":""damaged""}"
992,p94.JPG,168773,{},12,0,"{""name"":""rect"",""x"":52,""y"":6,""width"":138,""height"":136}","{""type"":""damaged""}"
993,p94.JPG,168773,{},12,1,"{""name"":""rect"",""x"":215,""y"":16,""width"":141,""height"":143}","{""type"":""damaged""}"
994,p94.JPG,168773,{},12,2,"{""name"":""rect"",""x"":374,""y"":42,""width"":105,""height"":110}","{""type"":""damaged""}"
995,p94.JPG,168773,{},12,3,"{""name"":""rect"",""x"":477,""y"":51,""width"":118,""height"":128}","{""type"":""damaged""}"
996,p94.JPG,168773,{},12,4,"{""name"":""rect"",""x"":35,""y"":172,""width"":130,""height"":126}","{""type"":""intact""}"
997,p94.JPG,168773,{},12,5,"{""name"":""rect"",""x"":207,""y"":184,""width"":114,""height"":106}","{""type"":""intact""}"
998,p94.JPG,168773,{},12,6,"{""name"":""rect"",""x"":354,""y"":180,""width"":103,""height"":106}","{""type"":""damaged""}"
999,p94.JPG,168773,{},12,7,"{""name"":""rect"",""x"":477,""y"":199,""width"":99,""height"":102}","{""type"":""damaged""}"
1000,p94.JPG,168773,{},12,8,"{""name"":""rect"",""x"":48,""y"":324,""width"":113,""height"":108}","{""type"":""damaged""}"
1001,p94.JPG,168773,{},12,9,"{""name"":""rect"",""x"":200,""y"":313,""width"":126,""height"":123}","{""type"":""damaged""}"
1002,p94.JPG,168773,{},12,10,"{""name"":""rect"",""x"":351,""y"":315,""width"":101,""height"":101}","{""type"":""intact""}"
1003,p94.JPG,168773,{},12,11,"{""name"":""rect"",""x"":461,""y"":312,""width"":91,""height"":89}","{""type"":""damaged""}"
1004,p95.JPG,159795,{},10,0,"{""name"":""rect"",""x"":219,""y"":41,""width"":110,""height"":105}","{""type"":""intact""}"
1005,p95.JPG,159795,{},10,1,"{""name"":""rect"",""x"":350,""y"":19,""width"":123,""height"":116}","{""type"":""intact""}"
1006,p95.JPG,159795,{},10,2,"{""name"":""rect"",""x"":23,""y"":127,""width"":125,""height"":129}","{""type"":""damaged""}"
1007,p95.JPG,159795,{},10,3,"{""name"":""rect"",""x"":180,""y"":160,""width"":111,""height"":109}","{""type"":""damaged""}"
1008,p95.JPG,159795,{},10,4,"{""name"":""rect"",""x"":315,""y"":158,""width"":112,""height"":112}","{""type"":""damaged""}"
1009,p95.JPG,159795,{},10,5,"{""name"":""rect"",""x"":448,""y"":138,""width"":133,""height"":130}","{""type"":""damaged""}"
1010,p95.JPG,159795,{},10,6,"{""name"":""rect"",""x"":26,""y"":295,""width"":135,""height"":131}","{""type"":""damaged""}"
1011,p95.JPG,159795,{},10,7,"{""name"":""rect"",""x"":200,""y"":292,""width"":102,""height"":98}","{""type"":""damaged""}"
1012,p95.JPG,159795,{},10,8,"{""name"":""rect"",""x"":331,""y"":296,""width"":116,""height"":117}","{""type"":""damaged""}"
1013,p95.JPG,159795,{},10,9,"{""name"":""rect"",""x"":464,""y"":292,""width"":118,""height"":117}","{""type"":""damaged""}"
1014,p96.JPG,174794,{},10,0,"{""name"":""rect"",""x"":43,""y"":138,""width"":113,""height"":107}","{""type"":""damaged""}"
1015,p96.JPG,174794,{},10,1,"{""name"":""rect"",""x"":200,""y"":120,""width"":91,""height"":90}","{""type"":""damaged""}"
1016,p96.JPG,174794,{},10,2,"{""name"":""rect"",""x"":303,""y"":137,""width"":96,""height"":98}","{""type"":""damaged""}"
1017,p96.JPG,174794,{},10,3,"{""name"":""rect"",""x"":403,""y"":138,""width"":108,""height"":111}","{""type"":""damaged""}"
1018,p96.JPG,174794,{},10,4,"{""name"":""rect"",""x"":526,""y"":105,""width"":104,""height"":110}","{""type"":""damaged""}"
1019,p96.JPG,174794,{},10,5,"{""name"":""rect"",""x"":115,""y"":291,""width"":87,""height"":80}","{""type"":""damaged""}"
1020,p96.JPG,174794,{},10,6,"{""name"":""rect"",""x"":188,""y"":237,""width"":91,""height"":88}","{""type"":""intact""}"
1021,p96.JPG,174794,{},10,7,"{""name"":""rect"",""x"":299,""y"":252,""width"":91,""height"":94}","{""type"":""damaged""}"
1022,p96.JPG,174794,{},10,8,"{""name"":""rect"",""x"":406,""y"":274,""width"":98,""height"":89}","{""type"":""damaged""}"
1023,p96.JPG,174794,{},10,9,"{""name"":""rect"",""x"":523,""y"":236,""width"":98,""height"":101}","{""type"":""intact""}"
1024,p97.JPG,174878,{},10,0,"{""name"":""rect"",""x"":20,""y"":119,""width"":117,""height"":113}","{""type"":""damaged""}"
1025,p97.JPG,174878,{},10,1,"{""name"":""rect"",""x"":186,""y"":118,""width"":93,""height"":96}","{""type"":""damaged""}"
1026,p97.JPG,174878,{},10,2,"{""name"":""rect"",""x"":286,""y"":120,""width"":94,""height"":101}","{""type"":""damaged""}"
1027,p97.JPG,174878,{},10,3,"{""name"":""rect"",""x"":388,""y"":126,""width"":114,""height"":116}","{""type"":""damaged""}"
1028,p97.JPG,174878,{},10,4,"{""name"":""rect"",""x"":523,""y"":100,""width"":108,""height"":115}","{""type"":""damaged""}"
1029,p97.JPG,174878,{},10,5,"{""name"":""rect"",""x"":82,""y"":242,""width"":83,""height"":90}","{""type"":""damaged""}"
1030,p97.JPG,174878,{},10,6,"{""name"":""rect"",""x"":183,""y"":236,""width"":104,""height"":104}","{""type"":""intact""}"
1031,p97.JPG,174878,{},10,7,"{""name"":""rect"",""x"":298,""y"":250,""width"":98,""height"":95}","{""type"":""damaged""}"
1032,p97.JPG,174878,{},10,8,"{""name"":""rect"",""x"":408,""y"":254,""width"":91,""height"":90}","{""type"":""intact""}"
1033,p97.JPG,174878,{},10,9,"{""name"":""rect"",""x"":518,""y"":244,""width"":91,""height"":94}","{""type"":""damaged""}"
1034,p98.JPG,177370,{},10,0,"{""name"":""rect"",""x"":38,""y"":112,""width"":131,""height"":124}","{""type"":""damaged""}"
1035,p98.JPG,177370,{},10,1,"{""name"":""rect"",""x"":207,""y"":98,""width"":106,""height"":109}","{""type"":""damaged""}"
1036,p98.JPG,177370,{},10,2,"{""name"":""rect"",""x"":328,""y"":113,""width"":117,""height"":118}","{""type"":""damaged""}"
1037,p98.JPG,177370,{},10,3,"{""name"":""rect"",""x"":487,""y"":141,""width"":92,""height"":96}","{""type"":""intact""}"
1038,p98.JPG,177370,{},10,4,"{""name"":""rect"",""x"":99,""y"":238,""width"":92,""height"":93}","{""type"":""damaged""}"
1039,p98.JPG,177370,{},10,5,"{""name"":""rect"",""x"":206,""y"":238,""width"":102,""height"":102}","{""type"":""damaged""}"
1040,p98.JPG,177370,{},10,6,"{""name"":""rect"",""x"":339,""y"":239,""width"":98,""height"":99}","{""type"":""damaged""}"
1041,p98.JPG,177370,{},10,7,"{""name"":""rect"",""x"":446,""y"":276,""width"":112,""height"":114}","{""type"":""damaged""}"
1042,p98.JPG,177370,{},10,8,"{""name"":""rect"",""x"":166,""y"":344,""width"":102,""height"":94}","{""type"":""damaged""}"
1043,p98.JPG,177370,{},10,9,"{""name"":""rect"",""x"":303,""y"":350,""width"":107,""height"":103}","{""type"":""intact""}"
1044,p228.JPG,181038,{},12,0,"{""name"":""rect"",""x"":55,""y"":58,""width"":111,""height"":114}","{""type"":""intact""}"
1045,p228.JPG,181038,{},12,1,"{""name"":""rect"",""x"":184,""y"":46,""width"":129,""height"":132}","{""type"":""intact""}"
1046,p228.JPG,181038,{},12,2,"{""name"":""rect"",""x"":333,""y"":21,""width"":130,""height"":129}","{""type"":""damaged""}"
1047,p228.JPG,181038,{},12,3,"{""name"":""rect"",""x"":478,""y"":47,""width"":130,""height"":126}","{""type"":""damaged""}"
1048,p228.JPG,181038,{},12,4,"{""name"":""rect"",""x"":56,""y"":184,""width"":112,""height"":112}","{""type"":""damaged""}"
1049,p228.JPG,181038,{},12,5,"{""name"":""rect"",""x"":195,""y"":200,""width"":114,""height"":112}","{""type"":""intact""}"
1050,p228.JPG,181038,{},12,6,"{""name"":""rect"",""x"":338,""y"":185,""width"":114,""height"":116}","{""type"":""intact""}"
1051,p228.JPG,181038,{},12,7,"{""name"":""rect"",""x"":476,""y"":204,""width"":120,""height"":114}","{""type"":""intact""}"
1052,p228.JPG,181038,{},12,8,"{""name"":""rect"",""x"":85,""y"":318,""width"":99,""height"":99}","{""type"":""intact""}"
1053,p228.JPG,181038,{},12,9,"{""name"":""rect"",""x"":216,""y"":325,""width"":109,""height"":110}","{""type"":""damaged""}"
1054,p228.JPG,181038,{},12,10,"{""name"":""rect"",""x"":352,""y"":325,""width"":115,""height"":117}","{""type"":""intact""}"
1055,p228.JPG,181038,{},12,11,"{""name"":""rect"",""x"":486,""y"":333,""width"":97,""height"":97}","{""type"":""intact""}"
1056,p200.JPG,182430,{},12,0,"{""name"":""rect"",""x"":107,""y"":79,""width"":98,""height"":94}","{""type"":""intact""}"
1057,p200.JPG,182430,{},12,1,"{""name"":""rect"",""x"":215,""y"":76,""width"":115,""height"":113}","{""type"":""intact""}"
1058,p200.JPG,182430,{},12,2,"{""name"":""rect"",""x"":346,""y"":57,""width"":110,""height"":102}","{""type"":""intact""}"
1059,p200.JPG,182430,{},12,3,"{""name"":""rect"",""x"":485,""y"":63,""width"":107,""height"":105}","{""type"":""damaged""}"
1060,p200.JPG,182430,{},12,4,"{""name"":""rect"",""x"":117,""y"":186,""width"":93,""height"":93}","{""type"":""intact""}"
1061,p200.JPG,182430,{},12,5,"{""name"":""rect"",""x"":222,""y"":208,""width"":104,""height"":101}","{""type"":""damaged""}"
1062,p200.JPG,182430,{},12,6,"{""name"":""rect"",""x"":357,""y"":197,""width"":104,""height"":103}","{""type"":""damaged""}"
1063,p200.JPG,182430,{},12,7,"{""name"":""rect"",""x"":481,""y"":212,""width"":106,""height"":105}","{""type"":""intact""}"
1064,p200.JPG,182430,{},12,8,"{""name"":""rect"",""x"":495,""y"":334,""width"":86,""height"":87}","{""type"":""intact""}"
1065,p200.JPG,182430,{},12,9,"{""name"":""rect"",""x"":372,""y"":321,""width"":108,""height"":108}","{""type"":""intact""}"
1066,p200.JPG,182430,{},12,10,"{""name"":""rect"",""x"":240,""y"":317,""width"":107,""height"":107}","{""type"":""damaged""}"
1067,p200.JPG,182430,{},12,11,"{""name"":""rect"",""x"":115,""y"":314,""width"":102,""height"":104}","{""type"":""damaged""}"
1068,p201.JPG,177387,{},12,0,"{""name"":""rect"",""x"":53,""y"":67,""width"":105,""height"":106}","{""type"":""damaged""}"
1069,p201.JPG,177387,{},12,1,"{""name"":""rect"",""x"":170,""y"":61,""width"":127,""height"":124}","{""type"":""intact""}"
1070,p201.JPG,177387,{},12,2,"{""name"":""rect"",""x"":313,""y"":39,""width"":128,""height"":123}","{""type"":""intact""}"
1071,p201.JPG,177387,{},12,3,"{""name"":""rect"",""x"":487,""y"":64,""width"":120,""height"":116}","{""type"":""damaged""}"
1072,p201.JPG,177387,{},12,4,"{""name"":""rect"",""x"":46,""y"":203,""width"":110,""height"":109}","{""type"":""intact""}"
1073,p201.JPG,177387,{},12,5,"{""name"":""rect"",""x"":179,""y"":197,""width"":118,""height"":119}","{""type"":""intact""}"
1074,p201.JPG,177387,{},12,6,"{""name"":""rect"",""x"":311,""y"":204,""width"":114,""height"":113}","{""type"":""damaged""}"
1075,p201.JPG,177387,{},12,7,"{""name"":""rect"",""x"":458,""y"":210,""width"":111,""height"":112}","{""type"":""damaged""}"
1076,p201.JPG,177387,{},12,8,"{""name"":""rect"",""x"":51,""y"":329,""width"":112,""height"":109}","{""type"":""damaged""}"
1077,p201.JPG,177387,{},12,9,"{""name"":""rect"",""x"":202,""y"":323,""width"":100,""height"":102}","{""type"":""intact""}"
1078,p201.JPG,177387,{},12,10,"{""name"":""rect"",""x"":338,""y"":332,""width"":114,""height"":117}","{""type"":""intact""}"
1079,p201.JPG,177387,{},12,11,"{""name"":""rect"",""x"":468,""y"":340,""width"":93,""height"":93}","{""type"":""intact""}"
1080,p202.JPG,184527,{},12,0,"{""name"":""rect"",""x"":50,""y"":69,""width"":116,""height"":116}","{""type"":""damaged""}"
1081,p202.JPG,184527,{},12,1,"{""name"":""rect"",""x"":184,""y"":21,""width"":134,""height"":127}","{""type"":""damaged""}"
1082,p202.JPG,184527,{},12,2,"{""name"":""rect"",""x"":341,""y"":59,""width"":130,""height"":128}","{""type"":""intact""}"
1083,p202.JPG,184527,{},12,3,"{""name"":""rect"",""x"":503,""y"":56,""width"":123,""height"":125}","{""type"":""damaged""}"
1084,p202.JPG,184527,{},12,4,"{""name"":""rect"",""x"":469,""y"":211,""width"":104,""height"":108}","{""type"":""damaged""}"
1085,p202.JPG,184527,{},12,5,"{""name"":""rect"",""x"":343,""y"":197,""width"":92,""height"":96}","{""type"":""intact""}"
1086,p202.JPG,184527,{},12,6,"{""name"":""rect"",""x"":193,""y"":213,""width"":108,""height"":103}","{""type"":""intact""}"
1087,p202.JPG,184527,{},12,7,"{""name"":""rect"",""x"":34,""y"":194,""width"":121,""height"":113}","{""type"":""intact""}"
1088,p202.JPG,184527,{},12,8,"{""name"":""rect"",""x"":45,""y"":341,""width"":118,""height"":114}","{""type"":""damaged""}"
1089,p202.JPG,184527,{},12,9,"{""name"":""rect"",""x"":185,""y"":348,""width"":128,""height"":120}","{""type"":""damaged""}"
1090,p202.JPG,184527,{},12,10,"{""name"":""rect"",""x"":344,""y"":328,""width"":119,""height"":118}","{""type"":""intact""}"
1091,p202.JPG,184527,{},12,11,"{""name"":""rect"",""x"":480,""y"":335,""width"":111,""height"":117}","{""type"":""damaged""}"
1092,p203.JPG,181184,{},12,0,"{""name"":""rect"",""x"":40,""y"":62,""width"":116,""height"":116}","{""type"":""damaged""}"
1093,p203.JPG,181184,{},12,1,"{""name"":""rect"",""x"":172,""y"":39,""width"":124,""height"":119}","{""type"":""damaged""}"
1094,p203.JPG,181184,{},12,2,"{""name"":""rect"",""x"":326,""y"":10,""width"":130,""height"":125}","{""type"":""intact""}"
1095,p203.JPG,181184,{},12,3,"{""name"":""rect"",""x"":487,""y"":23,""width"":132,""height"":128}","{""type"":""damaged""}"
1096,p203.JPG,181184,{},12,4,"{""name"":""rect"",""x"":20,""y"":192,""width"":114,""height"":116}","{""type"":""intact""}"
1097,p203.JPG,181184,{},12,5,"{""name"":""rect"",""x"":188,""y"":188,""width"":106,""height"":104}","{""type"":""intact""}"
1098,p203.JPG,181184,{},12,6,"{""name"":""rect"",""x"":318,""y"":166,""width"":120,""height"":122}","{""type"":""intact""}"
1099,p203.JPG,181184,{},12,7,"{""name"":""rect"",""x"":471,""y"":181,""width"":111,""height"":112}","{""type"":""damaged""}"
1100,p203.JPG,181184,{},12,8,"{""name"":""rect"",""x"":50,""y"":317,""width"":114,""height"":116}","{""type"":""damaged""}"
1101,p203.JPG,181184,{},12,9,"{""name"":""rect"",""x"":169,""y"":338,""width"":130,""height"":134}","{""type"":""damaged""}"
1102,p203.JPG,181184,{},12,10,"{""name"":""rect"",""x"":343,""y"":317,""width"":97,""height"":100}","{""type"":""intact""}"
1103,p203.JPG,181184,{},12,11,"{""name"":""rect"",""x"":490,""y"":294,""width"":112,""height"":120}","{""type"":""damaged""}"
1104,p204.JPG,179222,{},12,0,"{""name"":""rect"",""x"":48,""y"":101,""width"":96,""height"":95}","{""type"":""damaged""}"
1105,p204.JPG,179222,{},12,1,"{""name"":""rect"",""x"":195,""y"":98,""width"":100,""height"":100}","{""type"":""damaged""}"
1106,p204.JPG,179222,{},12,2,"{""name"":""rect"",""x"":358,""y"":78,""width"":107,""height"":110}","{""type"":""intact""}"
1107,p204.JPG,179222,{},12,3,"{""name"":""rect"",""x"":507,""y"":100,""width"":97,""height"":101}","{""type"":""damaged""}"
1108,p204.JPG,179222,{},12,4,"{""name"":""rect"",""x"":49,""y"":207,""width"":99,""height"":92}","{""type"":""intact""}"
1109,p204.JPG,179222,{},12,5,"{""name"":""rect"",""x"":177,""y"":215,""width"":90,""height"":89}","{""type"":""intact""}"
1110,p204.JPG,179222,{},12,6,"{""name"":""rect"",""x"":281,""y"":204,""width"":100,""height"":99}","{""type"":""intact""}"
1111,p204.JPG,179222,{},12,7,"{""name"":""rect"",""x"":400,""y"":214,""width"":79,""height"":80}","{""type"":""intact""}"
1112,p204.JPG,179222,{},12,8,"{""name"":""rect"",""x"":487,""y"":220,""width"":90,""height"":92}","{""type"":""damaged""}"
1113,p204.JPG,179222,{},12,9,"{""name"":""rect"",""x"":84,""y"":318,""width"":99,""height"":94}","{""type"":""damaged""}"
1114,p204.JPG,179222,{},12,10,"{""name"":""rect"",""x"":220,""y"":331,""width"":107,""height"":105}","{""type"":""damaged""}"
1115,p204.JPG,179222,{},12,11,"{""name"":""rect"",""x"":386,""y"":315,""width"":95,""height"":99}","{""type"":""damaged""}"
1116,p205.JPG,181648,{},12,0,"{""name"":""rect"",""x"":24,""y"":144,""width"":101,""height"":103}","{""type"":""damaged""}"
1117,p205.JPG,181648,{},12,1,"{""name"":""rect"",""x"":156,""y"":97,""width"":108,""height"":104}","{""type"":""damaged""}"
1118,p205.JPG,181648,{},12,2,"{""name"":""rect"",""x"":319,""y"":97,""width"":118,""height"":116}","{""type"":""damaged""}"
1119,p205.JPG,181648,{},12,3,"{""name"":""rect"",""x"":508,""y"":85,""width"":108,""height"":113}","{""type"":""damaged""}"
1120,p205.JPG,181648,{},12,4,"{""name"":""rect"",""x"":54,""y"":266,""width"":92,""height"":91}","{""type"":""intact""}"
1121,p205.JPG,181648,{},12,5,"{""name"":""rect"",""x"":134,""y"":207,""width"":101,""height"":98}","{""type"":""intact""}"
1122,p205.JPG,181648,{},12,6,"{""name"":""rect"",""x"":273,""y"":212,""width"":106,""height"":104}","{""type"":""damaged""}"
1123,p205.JPG,181648,{},12,7,"{""name"":""rect"",""x"":394,""y"":214,""width"":84,""height"":85}","{""type"":""intact""}"
1124,p205.JPG,181648,{},12,8,"{""name"":""rect"",""x"":489,""y"":214,""width"":98,""height"":99}","{""type"":""damaged""}"
1125,p205.JPG,181648,{},12,9,"{""name"":""rect"",""x"":401,""y"":320,""width"":104,""height"":102}","{""type"":""intact""}"
1126,p205.JPG,181648,{},12,10,"{""name"":""rect"",""x"":154,""y"":328,""width"":101,""height"":96}","{""type"":""damaged""}"
1127,p205.JPG,181648,{},12,11,"{""name"":""rect"",""x"":264,""y"":338,""width"":113,""height"":110}","{""type"":""damaged""}"
1128,p206.JPG,179992,{},12,0,"{""name"":""rect"",""x"":44,""y"":114,""width"":110,""height"":107}","{""type"":""damaged""}"
1129,p206.JPG,179992,{},12,1,"{""name"":""rect"",""x"":194,""y"":71,""width"":110,""height"":105}","{""type"":""damaged""}"
1130,p206.JPG,179992,{},12,2,"{""name"":""rect"",""x"":333,""y"":42,""width"":116,""height"":117}","{""type"":""damaged""}"
1131,p206.JPG,179992,{},12,3,"{""name"":""rect"",""x"":482,""y"":63,""width"":105,""height"":114}","{""type"":""damaged""}"
1132,p206.JPG,179992,{},12,4,"{""name"":""rect"",""x"":13,""y"":244,""width"":102,""height"":96}","{""type"":""intact""}"
1133,p206.JPG,179992,{},12,5,"{""name"":""rect"",""x"":145,""y"":221,""width"":106,""height"":103}","{""type"":""intact""}"
1134,p206.JPG,179992,{},12,6,"{""name"":""rect"",""x"":286,""y"":187,""width"":108,""height"":106}","{""type"":""damaged""}"
1135,p206.JPG,179992,{},12,7,"{""name"":""rect"",""x"":420,""y"":192,""width"":86,""height"":89}","{""type"":""intact""}"
1136,p206.JPG,179992,{},12,8,"{""name"":""rect"",""x"":527,""y"":212,""width"":97,""height"":105}","{""type"":""intact""}"
1137,p206.JPG,179992,{},12,9,"{""name"":""rect"",""x"":68,""y"":334,""width"":108,""height"":104}","{""type"":""damaged""}"
1138,p206.JPG,179992,{},12,10,"{""name"":""rect"",""x"":235,""y"":331,""width"":117,""height"":118}","{""type"":""damaged""}"
1139,p206.JPG,179992,{},12,11,"{""name"":""rect"",""x"":385,""y"":313,""width"":113,""height"":109}","{""type"":""intact""}"
1140,p207.JPG,174840,{},12,0,"{""name"":""rect"",""x"":53,""y"":92,""width"":104,""height"":106}","{""type"":""damaged""}"
1141,p207.JPG,174840,{},12,1,"{""name"":""rect"",""x"":178,""y"":54,""width"":107,""height"":107}","{""type"":""intact""}"
1142,p207.JPG,174840,{},12,2,"{""name"":""rect"",""x"":332,""y"":23,""width"":118,""height"":120}","{""type"":""damaged""}"
1143,p207.JPG,174840,{},12,3,"{""name"":""rect"",""x"":475,""y"":47,""width"":108,""height"":110}","{""type"":""intact""}"
1144,p207.JPG,174840,{},12,4,"{""name"":""rect"",""x"":21,""y"":212,""width"":95,""height"":92}","{""type"":""intact""}"
1145,p207.JPG,174840,{},12,5,"{""name"":""rect"",""x"":145,""y"":186,""width"":102,""height"":101}","{""type"":""intact""}"
1146,p207.JPG,174840,{},12,6,"{""name"":""rect"",""x"":261,""y"":162,""width"":108,""height"":108}","{""type"":""intact""}"
1147,p207.JPG,174840,{},12,7,"{""name"":""rect"",""x"":406,""y"":163,""width"":87,""height"":88}","{""type"":""intact""}"
1148,p207.JPG,174840,{},12,8,"{""name"":""rect"",""x"":71,""y"":301,""width"":107,""height"":102}","{""type"":""intact""}"
1149,p207.JPG,174840,{},12,9,"{""name"":""rect"",""x"":196,""y"":294,""width"":116,""height"":114}","{""type"":""damaged""}"
1150,p207.JPG,174840,{},12,10,"{""name"":""rect"",""x"":339,""y"":271,""width"":120,""height"":118}","{""type"":""damaged""}"
1151,p207.JPG,174840,{},12,11,"{""name"":""rect"",""x"":488,""y"":230,""width"":100,""height"":100}","{""type"":""damaged""}"
1152,p208.JPG,175611,{},12,0,"{""name"":""rect"",""x"":78,""y"":93,""width"":104,""height"":99}","{""type"":""damaged""}"
1153,p208.JPG,175611,{},12,1,"{""name"":""rect"",""x"":205,""y"":56,""width"":107,""height"":102}","{""type"":""damaged""}"
1154,p208.JPG,175611,{},12,2,"{""name"":""rect"",""x"":362,""y"":21,""width"":115,""height"":117}","{""type"":""damaged""}"
1155,p208.JPG,175611,{},12,3,"{""name"":""rect"",""x"":498,""y"":54,""width"":102,""height"":103}","{""type"":""intact""}"
1156,p208.JPG,175611,{},12,4,"{""name"":""rect"",""x"":4,""y"":198,""width"":130,""height"":126}","{""type"":""intact""}"
1157,p208.JPG,175611,{},12,5,"{""name"":""rect"",""x"":171,""y"":185,""width"":102,""height"":102}","{""type"":""intact""}"
1158,p208.JPG,175611,{},12,6,"{""name"":""rect"",""x"":318,""y"":165,""width"":124,""height"":124}","{""type"":""intact""}"
1159,p208.JPG,175611,{},12,7,"{""name"":""rect"",""x"":437,""y"":161,""width"":80,""height"":90}","{""type"":""intact""}"
1160,p208.JPG,175611,{},12,8,"{""name"":""rect"",""x"":515,""y"":228,""width"":97,""height"":101}","{""type"":""damaged""}"
1161,p208.JPG,175611,{},12,9,"{""name"":""rect"",""x"":106,""y"":323,""width"":108,""height"":109}","{""type"":""intact""}"
1162,p208.JPG,175611,{},12,10,"{""name"":""rect"",""x"":223,""y"":283,""width"":120,""height"":126}","{""type"":""damaged""}"
1163,p208.JPG,175611,{},12,11,"{""name"":""rect"",""x"":387,""y"":328,""width"":125,""height"":122}","{""type"":""damaged""}"
1164,p209.JPG,184684,{},13,0,"{""name"":""rect"",""x"":70,""y"":112,""width"":96,""height"":92}","{""type"":""damaged""}"
1165,p209.JPG,184684,{},13,1,"{""name"":""rect"",""x"":188,""y"":58,""width"":100,""height"":99}","{""type"":""damaged""}"
1166,p209.JPG,184684,{},13,2,"{""name"":""rect"",""x"":342,""y"":30,""width"":111,""height"":106}","{""type"":""damaged""}"
1167,p209.JPG,184684,{},13,3,"{""name"":""rect"",""x"":457,""y"":99,""width"":77,""height"":80}","{""type"":""intact""}"
1168,p209.JPG,184684,{},13,4,"{""name"":""rect"",""x"":6,""y"":219,""width"":117,""height"":116}","{""type"":""intact""}"
1169,p209.JPG,184684,{},13,5,"{""name"":""rect"",""x"":184,""y"":184,""width"":96,""height"":96}","{""type"":""intact""}"
1170,p209.JPG,184684,{},13,6,"{""name"":""rect"",""x"":298,""y"":158,""width"":105,""height"":108}","{""type"":""damaged""}"
1171,p209.JPG,184684,{},13,7,"{""name"":""rect"",""x"":419,""y"":189,""width"":99,""height"":102}","{""type"":""intact""}"
1172,p209.JPG,184684,{},13,8,"{""name"":""rect"",""x"":526,""y"":190,""width"":90,""height"":95}","{""type"":""damaged""}"
1173,p209.JPG,184684,{},13,9,"{""name"":""rect"",""x"":160,""y"":286,""width"":95,""height"":99}","{""type"":""damaged""}"
1174,p209.JPG,184684,{},13,10,"{""name"":""rect"",""x"":269,""y"":296,""width"":114,""height"":115}","{""type"":""intact""}"
1175,p209.JPG,184684,{},13,11,"{""name"":""rect"",""x"":384,""y"":297,""width"":103,""height"":115}","{""type"":""damaged""}"
1176,p209.JPG,184684,{},13,12,"{""name"":""rect"",""x"":501,""y"":287,""width"":95,""height"":99}","{""type"":""intact""}"
1177,p210.JPG,175188,{},13,0,"{""name"":""rect"",""x"":42,""y"":144,""width"":96,""height"":93}","{""type"":""damaged""}"
1178,p210.JPG,175188,{},13,1,"{""name"":""rect"",""x"":125,""y"":45,""width"":104,""height"":100}","{""type"":""damaged""}"
1179,p210.JPG,175188,{},13,2,"{""name"":""rect"",""x"":248,""y"":18,""width"":107,""height"":109}","{""type"":""damaged""}"
1180,p210.JPG,175188,{},13,3,"{""name"":""rect"",""x"":396,""y"":76,""width"":75,""height"":81}","{""type"":""damaged""}"
1181,p210.JPG,175188,{},13,4,"{""name"":""rect"",""x"":528,""y"":83,""width"":89,""height"":95}","{""type"":""intact""}"
1182,p210.JPG,175188,{},13,5,"{""name"":""rect"",""x"":153,""y"":172,""width"":92,""height"":91}","{""type"":""intact""}"
1183,p210.JPG,175188,{},13,6,"{""name"":""rect"",""x"":254,""y"":165,""width"":106,""height"":103}","{""type"":""damaged""}"
1184,p210.JPG,175188,{},13,7,"{""name"":""rect"",""x"":379,""y"":172,""width"":92,""height"":92}","{""type"":""intact""}"
1185,p210.JPG,175188,{},13,8,"{""name"":""rect"",""x"":481,""y"":205,""width"":85,""height"":86}","{""type"":""damaged""}"
1186,p210.JPG,175188,{},13,9,"{""name"":""rect"",""x"":16,""y"":272,""width"":110,""height"":107}","{""type"":""intact""}"
1187,p210.JPG,175188,{},13,10,"{""name"":""rect"",""x"":185,""y"":304,""width"":90,""height"":91}","{""type"":""damaged""}"
